coffeeshop_name,coffeeshop_url,rating,title,content,ReviewType
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,5,Attention to detail shines,"As a coffee professional myself, I can attest to their technical excellence and consistency.",positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,1,Poor value proposition,The shop was uncomfortably crowded with nowhere to sit despite the high prices.,negative
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,2,Won't wow you,The drinks are acceptable though not memorable - exactly what you'd expect from a chain.,neutral
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,2,Burnt and bitter,Multiple basic errors in drink preparation suggest inadequate staff training.,negative
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,5,Specialty coffee done right,The seasonal specials always surprise and delight with creative flavor combinations.,positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,4,Flavor explosion in every cup,"From the welcoming atmosphere to the carefully sourced beans, this place gets everything right.",positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,2,Mediocre at best,Dirty tables and sticky floors created an unpleasant dining environment.,negative
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,5,Worth every penny,"From the welcoming atmosphere to the carefully sourced beans, this place gets everything right.",positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,2,"Average price, average quality",Coffee quality varies slightly by barista but generally stays within acceptable parameters.,neutral
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,4,Top-tier coffee craftsmanship,Attention to detail is remarkable - from precise brewing temps to beautiful latte art.,positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,5,Pure brewing artistry,"My daily latte is consistently creamy, well-balanced, and served at the perfect temperature.",positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,5,Precision in every pour,"The owner clearly cares about quality, and it shows in every aspect of the experience.",positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,2,Won't be returning,The shop was uncomfortably crowded with nowhere to sit despite the high prices.,negative
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,5,Unmatched quality,The seasonal specials always surprise and delight with creative flavor combinations.,positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,4,No surprises here,Prices align with the quality received - neither a bargain nor a rip-off.,neutral
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,4,Adequate for caffeine needs,The drinks are acceptable though not memorable - exactly what you'd expect from a chain.,neutral
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,3,Forgettable but acceptable,Prices align with the quality received - neither a bargain nor a rip-off.,neutral
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,2,Overpromised and underdelivered,Staff seemed more interested in their phones than in providing decent service.,negative
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,4,Middle-of-the-road,It serves its purpose as a place to grab a decent cup and get some work done.,neutral
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,5,Specialty coffee done right,They've mastered the difficult balance between professional expertise and warm hospitality.,positive
Cupcup Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Cupcup_Coffee_Baku-Baku_Absheron_Region.html,1,Overpromised and underdelivered,Loud music and uncomfortable seating made it impossible to relax or concentrate.,negative
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Worth every penny,"The owner clearly cares about quality, and it shows in every aspect of the experience.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,1,Uncomfortable seating,The pastries appeared stale and were served without being properly warmed.,negative
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Consistent excellence,They've mastered the difficult balance between professional expertise and warm hospitality.,positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Attention to detail shines,"As a coffee professional myself, I can attest to their technical excellence and consistency.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,1,Service needs work,Dirty tables and sticky floors created an unpleasant dining environment.,negative
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Attention to detail shines,They've mastered the difficult balance between professional expertise and warm hospitality.,positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,1,Better options available,"The espresso tasted burnt and bitter, suggesting the machine needs maintenance.",negative
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Standard coffee experience,The space is clean and functional though not especially inviting or comfortable.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Unmatched quality,"My daily latte is consistently creamy, well-balanced, and served at the perfect temperature.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Standard chain quality,This coffee shop meets basic expectations without particularly standing out in any way.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Top-tier coffee craftsmanship,"The baristas demonstrate genuine passion for their craft, resulting in perfect drinks every time.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Standard chain quality,This coffee shop meets basic expectations without particularly standing out in any way.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Attention to detail shines,Attention to detail is remarkable - from precise brewing temps to beautiful latte art.,positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Worth the detour,"From the welcoming atmosphere to the carefully sourced beans, this place gets everything right.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Unmatched quality,"From the welcoming atmosphere to the carefully sourced beans, this place gets everything right.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,2,Nothing extraordinary,The menu offers standard options without any particularly interesting innovations.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,2,Gets the job done,My experiences here have been perfectly adequate though never noteworthy.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,My office away from home,"My daily latte is consistently creamy, well-balanced, and served at the perfect temperature.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,3,Won't wow you,The menu offers standard options without any particularly interesting innovations.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,3,Unremarkable but fine,The drinks are acceptable though not memorable - exactly what you'd expect from a chain.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Staff that remembers your name,"The baristas demonstrate genuine passion for their craft, resulting in perfect drinks every time.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,3,Nothing extraordinary,"I come here because it's convenient, not because the coffee is anything special.",neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Perfectly balanced flavors,"The owner clearly cares about quality, and it shows in every aspect of the experience.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Aroma that stops you in your tracks,"The owner clearly cares about quality, and it shows in every aspect of the experience.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Staff that remembers your name,"As a coffee professional myself, I can attest to their technical excellence and consistency.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Coffee perfection achieved,The seasonal specials always surprise and delight with creative flavor combinations.,positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,2,Gets the job done,Prices align with the quality received - neither a bargain nor a rip-off.,neutral
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,4,Worth waking up early for,They've mastered the difficult balance between professional expertise and warm hospitality.,positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,5,Elevated coffee experience,"My daily latte is consistently creamy, well-balanced, and served at the perfect temperature.",positive
Friends Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Friends_Baku-Baku_Absheron_Region.html,3,"Not bad, not great",Prices align with the quality received - neither a bargain nor a rip-off.,neutral
Fuzzy Coffee&Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Fuzzy_CoffeeandWine-Baku_Absheron_Region.html,4,Perfectly balanced flavors,"My daily latte is consistently creamy, well-balanced, and served at the perfect temperature.",positive
Fuzzy Coffee&Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Fuzzy_CoffeeandWine-Baku_Absheron_Region.html,4,The complete package,"The owner clearly cares about quality, and it shows in every aspect of the experience.",positive
Fuzzy Coffee&Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Fuzzy_CoffeeandWine-Baku_Absheron_Region.html,4,Specialty coffee done right,The seasonal specials always surprise and delight with creative flavor combinations.,positive
Fuzzy Coffee&Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Fuzzy_CoffeeandWine-Baku_Absheron_Region.html,4,Exactly what you'd expect,Service is efficient if not particularly warm or engaging - they get the job done.,neutral
Fuzzy Coffee&Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Fuzzy_CoffeeandWine-Baku_Absheron_Region.html,5,Exceptional coffee experience,"From the welcoming atmosphere to the carefully sourced beans, this place gets everything right.",positive
Fuzzy Coffee&Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Fuzzy_CoffeeandWine-Baku_Absheron_Region.html,4,Daily dose of happiness,"As a coffee professional myself, I can attest to their technical excellence and consistency.",positive
Fuzzy Coffee&Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-Fuzzy_CoffeeandWine-Baku_Absheron_Region.html,2,Unremarkable but fine,Service is efficient if not particularly warm or engaging - they get the job done.,neutral
